ID	name	lat	lon
1003600000	grid_54.0_-0.0	54.000	-0.000
1003600060	grid_54.0_6.0	54.000	6.000
1003600080	grid_54.0_8.0	54.000	8.000
1003600100	grid_54.0_10.0	54.000	10.000
1003600120	grid_54.0_12.0	54.000	12.000
1003600140	grid_54.0_14.0	54.000	14.000
1003600160	grid_54.0_16.0	54.000	16.000
1003600180	grid_54.0_18.0	54.000	18.000
1003600200	grid_54.0_20.0	54.000	20.000
1003601080	grid_54.0_108.0	54.000	108.000
1003601100	grid_54.0_110.0	54.000	110.000
1003601360	grid_54.0_136.0	54.000	136.000
1003601380	grid_54.0_138.0	54.000	138.000
1003601400	grid_54.0_140.0	54.000	140.000
1003601420	grid_54.0_142.0	54.000	142.000
1003601440	grid_54.0_144.0	54.000	144.000
1003601560	grid_54.0_156.0	54.000	156.000
1003601600	grid_54.0_160.0	54.000	160.000
1003601620	grid_54.0_162.0	54.000	162.000
1003601660	grid_54.0_166.0	54.000	166.000
1003601720	grid_54.0_172.0	54.000	172.000
1003601920	grid_54.0_192.0	54.000	-168.000
1003601940	grid_54.0_194.0	54.000	-166.000
1003601960	grid_54.0_196.0	54.000	-164.000
1003602260	grid_54.0_226.0	54.000	-134.000
1003602280	grid_54.0_228.0	54.000	-132.000
1003602300	grid_54.0_230.0	54.000	-130.000
1003602600	grid_54.0_260.0	54.000	-100.000
1003602620	grid_54.0_262.0	54.000	-98.000
1003602780	grid_54.0_278.0	54.000	-82.000
1003602800	grid_54.0_280.0	54.000	-80.000
1003602820	grid_54.0_282.0	54.000	-78.000
1003603020	grid_54.0_302.0	54.000	-58.000
1003603040	grid_54.0_304.0	54.000	-56.000
1003603500	grid_54.0_350.0	54.000	-10.000
1003603520	grid_54.0_352.0	54.000	-8.000
1003603540	grid_54.0_354.0	54.000	-6.000
1003603560	grid_54.0_356.0	54.000	-4.000
1003603580	grid_54.0_358.0	54.000	-2.000
1003800000	grid_52.0_0.0	52.000	0.000
1003800020	grid_52.0_2.0	52.000	2.000
1003800040	grid_52.0_4.0	52.000	4.000
1003800060	grid_52.0_6.0	52.000	6.000
1003801040	grid_52.0_104.0	52.000	104.000
1003801060	grid_52.0_106.0	52.000	106.000
1003801080	grid_52.0_108.0	52.000	108.000
1003801400	grid_52.0_140.0	52.000	140.000
1003801420	grid_52.0_142.0	52.000	142.000
1003801440	grid_52.0_144.0	52.000	144.000
1003801560	grid_52.0_156.0	52.000	156.000
1003801580	grid_52.0_158.0	52.000	158.000
1003801720	grid_52.0_172.0	52.000	172.000
1003801740	grid_52.0_174.0	52.000	174.000
1003801820	grid_52.0_182.0	52.000	-178.000
1003801840	grid_52.0_184.0	52.000	-176.000
1003801860	grid_52.0_186.0	52.000	-174.000
1003801900	grid_52.0_190.0	52.000	-170.000
1003802280	grid_52.0_228.0	52.000	-132.000
1003802300	grid_52.0_230.0	52.000	-130.000
1003802320	grid_52.0_232.0	52.000	-128.000
1003802620	grid_52.0_262.0	52.000	-98.000
1003802640	grid_52.0_264.0	52.000	-96.000
1003802780	grid_52.0_278.0	52.000	-82.000
1003802800	grid_52.0_280.0	52.000	-80.000
1003802820	grid_52.0_282.0	52.000	-78.000
1003803020	grid_52.0_302.0	52.000	-58.000
1003803040	grid_52.0_304.0	52.000	-56.000
1003803500	grid_52.0_350.0	52.000	-10.000
1003803520	grid_52.0_352.0	52.000	-8.000
1003803540	grid_52.0_354.0	52.000	-6.000
1003803560	grid_52.0_356.0	52.000	-4.000
1003803580	grid_52.0_358.0	52.000	-2.000
1004000000	grid_50.0_-0.0	50.000	-0.000
1004000020	grid_50.0_2.0	50.000	2.000
1004001400	grid_50.0_140.0	50.000	140.000
1004001420	grid_50.0_142.0	50.000	142.000
1004001440	grid_50.0_144.0	50.000	144.000
1004001560	grid_50.0_156.0	50.000	156.000
1004002320	grid_50.0_232.0	50.000	-128.000
1004002340	grid_50.0_234.0	50.000	-126.000
1004002360	grid_50.0_236.0	50.000	-124.000
1004002380	grid_50.0_238.0	50.000	-122.000
1004002620	grid_50.0_262.0	50.000	-98.000
1004002640	grid_50.0_264.0	50.000	-96.000
1004002720	grid_50.0_272.0	50.000	-88.000
1004002920	grid_50.0_292.0	50.000	-68.000
1004002940	grid_50.0_294.0	50.000	-66.000
1004002960	grid_50.0_296.0	50.000	-64.000
1004002980	grid_50.0_298.0	50.000	-62.000
1004003000	grid_50.0_300.0	50.000	-60.000
1004003020	grid_50.0_302.0	50.000	-58.000
1004003040	grid_50.0_304.0	50.000	-56.000
1004003060	grid_50.0_306.0	50.000	-54.000
1004003540	grid_50.0_354.0	50.000	-6.000
1004003560	grid_50.0_356.0	50.000	-4.000
1004003580	grid_50.0_358.0	50.000	-2.000
1004200380	grid_48.0_38.0	48.000	38.000
1004200400	grid_48.0_40.0	48.000	40.000
1004200500	grid_48.0_50.0	48.000	50.000
1004200520	grid_48.0_52.0	48.000	52.000
1004201380	grid_48.0_138.0	48.000	138.000
1004201400	grid_48.0_140.0	48.000	140.000
1004201420	grid_48.0_142.0	48.000	142.000
1004201440	grid_48.0_144.0	48.000	144.000
1004202360	grid_48.0_236.0	48.000	-124.000
1004202380	grid_48.0_238.0	48.000	-122.000
1004202680	grid_48.0_268.0	48.000	-92.000
1004202700	grid_48.0_270.0	48.000	-90.000
1004202720	grid_48.0_272.0	48.000	-88.000
1004202740	grid_48.0_274.0	48.000	-86.000
1004202760	grid_48.0_276.0	48.000	-84.000
1004202900	grid_48.0_290.0	48.000	-70.000
1004202920	grid_48.0_292.0	48.000	-68.000
1004202940	grid_48.0_294.0	48.000	-66.000
1004202960	grid_48.0_296.0	48.000	-64.000
1004203000	grid_48.0_300.0	48.000	-60.000
1004203020	grid_48.0_302.0	48.000	-58.000
1004203040	grid_48.0_304.0	48.000	-56.000
1004203060	grid_48.0_306.0	48.000	-54.000
1004203080	grid_48.0_308.0	48.000	-52.000
1004203560	grid_48.0_356.0	48.000	-4.000
1004203580	grid_48.0_358.0	48.000	-2.000
1004400120	grid_46.0_12.0	46.000	12.000
1004400140	grid_46.0_14.0	46.000	14.000
1004400300	grid_46.0_30.0	46.000	30.000
1004400320	grid_46.0_32.0	46.000	32.000
1004400340	grid_46.0_34.0	46.000	34.000
1004400360	grid_46.0_36.0	46.000	36.000
1004400380	grid_46.0_38.0	46.000	38.000
1004400480	grid_46.0_48.0	46.000	48.000
1004400500	grid_46.0_50.0	46.000	50.000
1004400520	grid_46.0_52.0	46.000	52.000
1004400540	grid_46.0_54.0	46.000	54.000
1004400580	grid_46.0_58.0	46.000	58.000
1004400600	grid_46.0_60.0	46.000	60.000
1004400620	grid_46.0_62.0	46.000	62.000
1004401360	grid_46.0_136.0	46.000	136.000
1004401380	grid_46.0_138.0	46.000	138.000
1004401420	grid_46.0_142.0	46.000	142.000
1004401440	grid_46.0_144.0	46.000	144.000
1004401480	grid_46.0_148.0	46.000	148.000
1004401500	grid_46.0_150.0	46.000	150.000
1004402360	grid_46.0_236.0	46.000	-124.000
1004402680	grid_46.0_268.0	46.000	-92.000
1004402700	grid_46.0_270.0	46.000	-90.000
1004402720	grid_46.0_272.0	46.000	-88.000
1004402740	grid_46.0_274.0	46.000	-86.000
1004402760	grid_46.0_276.0	46.000	-84.000
1004402780	grid_46.0_278.0	46.000	-82.000
1004402800	grid_46.0_280.0	46.000	-80.000
1004402880	grid_46.0_288.0	46.000	-72.000
1004402940	grid_46.0_294.0	46.000	-66.000
1004402960	grid_46.0_296.0	46.000	-64.000
1004402980	grid_46.0_298.0	46.000	-62.000
1004403000	grid_46.0_300.0	46.000	-60.000
1004403040	grid_46.0_304.0	46.000	-56.000
1004403060	grid_46.0_306.0	46.000	-54.000
1004403580	grid_46.0_358.0	46.000	-2.000
1004600040	grid_44.0_4.0	44.000	4.000
1004600060	grid_44.0_6.0	44.000	6.000
1004600080	grid_44.0_8.0	44.000	8.000
1004600100	grid_44.0_10.0	44.000	10.000
1004600120	grid_44.0_12.0	44.000	12.000
1004600140	grid_44.0_14.0	44.000	14.000
1004600160	grid_44.0_16.0	44.000	16.000
1004600180	grid_44.0_18.0	44.000	18.000
1004600280	grid_44.0_28.0	44.000	28.000
1004600300	grid_44.0_30.0	44.000	30.000
1004600340	grid_44.0_34.0	44.000	34.000
1004600360	grid_44.0_36.0	44.000	36.000
1004600380	grid_44.0_38.0	44.000	38.000
1004600400	grid_44.0_40.0	44.000	40.000
1004600460	grid_44.0_46.0	44.000	46.000
1004600480	grid_44.0_48.0	44.000	48.000
1004600500	grid_44.0_50.0	44.000	50.000
1004600520	grid_44.0_52.0	44.000	52.000
1004600580	grid_44.0_58.0	44.000	58.000
1004600600	grid_44.0_60.0	44.000	60.000
1004600620	grid_44.0_62.0	44.000	62.000
1004601320	grid_44.0_132.0	44.000	132.000
1004601340	grid_44.0_134.0	44.000	134.000
1004601360	grid_44.0_136.0	44.000	136.000
1004601400	grid_44.0_140.0	44.000	140.000
1004601420	grid_44.0_142.0	44.000	142.000
1004601440	grid_44.0_144.0	44.000	144.000
1004601460	grid_44.0_146.0	44.000	146.000
1004601480	grid_44.0_148.0	44.000	148.000
1004602360	grid_44.0_236.0	44.000	-124.000
1004602720	grid_44.0_272.0	44.000	-88.000
1004602740	grid_44.0_274.0	44.000	-86.000
1004602760	grid_44.0_276.0	44.000	-84.000
1004602780	grid_44.0_278.0	44.000	-82.000
1004602800	grid_44.0_280.0	44.000	-80.000
1004602820	grid_44.0_282.0	44.000	-78.000
1004602840	grid_44.0_284.0	44.000	-76.000
1004602900	grid_44.0_290.0	44.000	-70.000
1004602920	grid_44.0_292.0	44.000	-68.000
1004602940	grid_44.0_294.0	44.000	-66.000
1004602960	grid_44.0_296.0	44.000	-64.000
1004603500	grid_44.0_350.0	44.000	-10.000
1004603520	grid_44.0_352.0	44.000	-8.000
1004603540	grid_44.0_354.0	44.000	-6.000
1004603560	grid_44.0_356.0	44.000	-4.000
1004603580	grid_44.0_358.0	44.000	-2.000
1004800020	grid_42.0_2.0	42.000	2.000
1004800040	grid_42.0_4.0	42.000	4.000
1004800080	grid_42.0_8.0	42.000	8.000
1004800100	grid_42.0_10.0	42.000	10.000
1004800120	grid_42.0_12.0	42.000	12.000
1004800140	grid_42.0_14.0	42.000	14.000
1004800160	grid_42.0_16.0	42.000	16.000
1004800180	grid_42.0_18.0	42.000	18.000
1004800200	grid_42.0_20.0	42.000	20.000
1004800280	grid_42.0_28.0	42.000	28.000
1004800300	grid_42.0_30.0	42.000	30.000
1004800320	grid_42.0_32.0	42.000	32.000
1004800340	grid_42.0_34.0	42.000	34.000
1004800360	grid_42.0_36.0	42.000	36.000
1004800380	grid_42.0_38.0	42.000	38.000
1004800400	grid_42.0_40.0	42.000	40.000
1004800420	grid_42.0_42.0	42.000	42.000
1004800480	grid_42.0_48.0	42.000	48.000
1004800500	grid_42.0_50.0	42.000	50.000
1004800520	grid_42.0_52.0	42.000	52.000
1004800540	grid_42.0_54.0	42.000	54.000
1004801300	grid_42.0_130.0	42.000	130.000
1004801320	grid_42.0_132.0	42.000	132.000
1004801340	grid_42.0_134.0	42.000	134.000
1004801400	grid_42.0_140.0	42.000	140.000
1004801420	grid_42.0_142.0	42.000	142.000
1004801440	grid_42.0_144.0	42.000	144.000
1004802360	grid_42.0_236.0	42.000	-124.000
1004802720	grid_42.0_272.0	42.000	-88.000
1004802740	grid_42.0_274.0	42.000	-86.000
1004802760	grid_42.0_276.0	42.000	-84.000
1004802780	grid_42.0_278.0	42.000	-82.000
1004802800	grid_42.0_280.0	42.000	-80.000
1004802820	grid_42.0_282.0	42.000	-78.000
1004802860	grid_42.0_286.0	42.000	-74.000
1004802880	grid_42.0_288.0	42.000	-72.000
1004802900	grid_42.0_290.0	42.000	-70.000
1004803520	grid_42.0_352.0	42.000	-8.000
1005000000	grid_40.0_0.0	40.000	0.000
1005000020	grid_40.0_2.0	40.000	2.000
1005000040	grid_40.0_4.0	40.000	4.000
1005000080	grid_40.0_8.0	40.000	8.000
1005000100	grid_40.0_10.0	40.000	10.000
1005000140	grid_40.0_14.0	40.000	14.000
1005000160	grid_40.0_16.0	40.000	16.000
1005000180	grid_40.0_18.0	40.000	18.000
1005000200	grid_40.0_20.0	40.000	20.000
1005000220	grid_40.0_22.0	40.000	22.000
1005000240	grid_40.0_24.0	40.000	24.000
1005000260	grid_40.0_26.0	40.000	26.000
1005000280	grid_40.0_28.0	40.000	28.000
1005000300	grid_40.0_30.0	40.000	30.000
1005000380	grid_40.0_38.0	40.000	38.000
1005000480	grid_40.0_48.0	40.000	48.000
1005000500	grid_40.0_50.0	40.000	50.000
1005000520	grid_40.0_52.0	40.000	52.000
1005000540	grid_40.0_54.0	40.000	54.000
1005001180	grid_40.0_118.0	40.000	118.000
1005001200	grid_40.0_120.0	40.000	120.000
1005001220	grid_40.0_122.0	40.000	122.000
1005001240	grid_40.0_124.0	40.000	124.000
1005001260	grid_40.0_126.0	40.000	126.000
1005001280	grid_40.0_128.0	40.000	128.000
1005001300	grid_40.0_130.0	40.000	130.000
1005001400	grid_40.0_140.0	40.000	140.000
1005001420	grid_40.0_142.0	40.000	142.000
1005002360	grid_40.0_236.0	40.000	-124.000
1005002840	grid_40.0_284.0	40.000	-76.000
1005002860	grid_40.0_286.0	40.000	-74.000
1005002880	grid_40.0_288.0	40.000	-72.000
1005003500	grid_40.0_350.0	40.000	-10.000
1005003520	grid_40.0_352.0	40.000	-8.000
1005200000	grid_38.0_-0.0	38.000	-0.000
1005200060	grid_38.0_6.0	38.000	6.000
1005200080	grid_38.0_8.0	38.000	8.000
1005200100	grid_38.0_10.0	38.000	10.000
1005200120	grid_38.0_12.0	38.000	12.000
1005200140	grid_38.0_14.0	38.000	14.000
1005200160	grid_38.0_16.0	38.000	16.000
1005200200	grid_38.0_20.0	38.000	20.000
1005200220	grid_38.0_22.0	38.000	22.000
1005200240	grid_38.0_24.0	38.000	24.000
1005200260	grid_38.0_26.0	38.000	26.000
1005200280	grid_38.0_28.0	38.000	28.000
1005200480	grid_38.0_48.0	38.000	48.000
1005200500	grid_38.0_50.0	38.000	50.000
1005200540	grid_38.0_54.0	38.000	54.000
1005201180	grid_38.0_118.0	38.000	118.000
1005201200	grid_38.0_120.0	38.000	120.000
1005201220	grid_38.0_122.0	38.000	122.000
1005201240	grid_38.0_124.0	38.000	124.000
1005201260	grid_38.0_126.0	38.000	126.000
1005201280	grid_38.0_128.0	38.000	128.000
1005201300	grid_38.0_130.0	38.000	130.000
1005201360	grid_38.0_136.0	38.000	136.000
1005201380	grid_38.0_138.0	38.000	138.000
1005201400	grid_38.0_140.0	38.000	140.000
1005201420	grid_38.0_142.0	38.000	142.000
1005202360	grid_38.0_236.0	38.000	-124.000
1005202380	grid_38.0_238.0	38.000	-122.000
1005202840	grid_38.0_284.0	38.000	-76.000
1005203320	grid_38.0_332.0	38.000	-28.000
1005203340	grid_38.0_334.0	38.000	-26.000
1005203500	grid_38.0_350.0	38.000	-10.000
1005203520	grid_38.0_352.0	38.000	-8.000
1005203540	grid_38.0_354.0	38.000	-6.000
1005203580	grid_38.0_358.0	38.000	-2.000
1005400000	grid_36.0_-0.0	36.000	-0.000
1005400020	grid_36.0_2.0	36.000	2.000
1005400040	grid_36.0_4.0	36.000	4.000
1005400060	grid_36.0_6.0	36.000	6.000
1005400080	grid_36.0_8.0	36.000	8.000
1005400100	grid_36.0_10.0	36.000	10.000
1005400140	grid_36.0_14.0	36.000	14.000
1005400160	grid_36.0_16.0	36.000	16.000
1005400220	grid_36.0_22.0	36.000	22.000
1005400240	grid_36.0_24.0	36.000	24.000
1005400260	grid_36.0_26.0	36.000	26.000
1005400280	grid_36.0_28.0	36.000	28.000
1005400300	grid_36.0_30.0	36.000	30.000
1005400320	grid_36.0_32.0	36.000	32.000
1005400340	grid_36.0_34.0	36.000	34.000
1005400360	grid_36.0_36.0	36.000	36.000
1005400520	grid_36.0_52.0	36.000	52.000
1005400540	grid_36.0_54.0	36.000	54.000
1005401200	grid_36.0_120.0	36.000	120.000
1005401220	grid_36.0_122.0	36.000	122.000
1005401260	grid_36.0_126.0	36.000	126.000
1005401300	grid_36.0_130.0	36.000	130.000
1005401320	grid_36.0_132.0	36.000	132.000
1005401340	grid_36.0_134.0	36.000	134.000
1005401360	grid_36.0_136.0	36.000	136.000
1005401380	grid_36.0_138.0	36.000	138.000
1005401400	grid_36.0_140.0	36.000	140.000
1005402380	grid_36.0_238.0	36.000	-122.000
1005402400	grid_36.0_240.0	36.000	-120.000
1005402840	grid_36.0_284.0	36.000	-76.000
1005403540	grid_36.0_354.0	36.000	-6.000
1005403560	grid_36.0_356.0	36.000	-4.000
1005403580	grid_36.0_358.0	36.000	-2.000
1005600100	grid_34.0_10.0	34.000	10.000
1005600120	grid_34.0_12.0	34.000	12.000
1005600240	grid_34.0_24.0	34.000	24.000
1005600260	grid_34.0_26.0	34.000	26.000
1005600320	grid_34.0_32.0	34.000	32.000
1005600340	grid_34.0_34.0	34.000	34.000
1005600360	grid_34.0_36.0	34.000	36.000
1005601200	grid_34.0_120.0	34.000	120.000
1005601260	grid_34.0_126.0	34.000	126.000
1005601280	grid_34.0_128.0	34.000	128.000
1005601300	grid_34.0_130.0	34.000	130.000
1005601320	grid_34.0_132.0	34.000	132.000
1005601340	grid_34.0_134.0	34.000	134.000
1005601360	grid_34.0_136.0	34.000	136.000
1005601380	grid_34.0_138.0	34.000	138.000
1005601400	grid_34.0_140.0	34.000	140.000
1005602400	grid_34.0_240.0	34.000	-120.000
1005602420	grid_34.0_242.0	34.000	-118.000
1005602800	grid_34.0_280.0	34.000	-80.000
1005602820	grid_34.0_282.0	34.000	-78.000
1005602840	grid_34.0_284.0	34.000	-76.000
1005603520	grid_34.0_352.0	34.000	-8.000
1005603540	grid_34.0_354.0	34.000	-6.000
1005800120	grid_32.0_12.0	32.000	12.000
1005800140	grid_32.0_14.0	32.000	14.000
1005800160	grid_32.0_16.0	32.000	16.000
1005800180	grid_32.0_18.0	32.000	18.000
1005800200	grid_32.0_20.0	32.000	20.000
1005800220	grid_32.0_22.0	32.000	22.000
1005800240	grid_32.0_24.0	32.000	24.000
1005800260	grid_32.0_26.0	32.000	26.000
1005800280	grid_32.0_28.0	32.000	28.000
1005800300	grid_32.0_30.0	32.000	30.000
1005800320	grid_32.0_32.0	32.000	32.000
1005800340	grid_32.0_34.0	32.000	34.000
1005801200	grid_32.0_120.0	32.000	120.000
1005801220	grid_32.0_122.0	32.000	122.000
